time,ip,controller,order,inner,label,square,pennelement_type,pennelement_name,parameter,value,event_time,id,text,mod,lin,syn,dupl,comments
1734560612,670c71694db54f35fb16d5558553a31b,PennController,29,0,experiment,NULL,Scale,judgement,Choice,7,1734560370890,undefined,Я никогда раньше не был у него больного.,depic,R,low,False,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,17,0,experiment,NULL,Scale,judgement,Choice,7,1734560375522,undefined,У него часто и у больного получается лучше%2C чем других.,depic,E,high,True,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,4,0,experiment,NULL,Scale,judgement,Choice,7,1734560385892,undefined,У меня у самого сейчас возникли вопросы к организаторам этого мероприятия.,sam,R,high,True,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,12,0,experiment,NULL,Scale,judgement,Choice,6,1734560547865,undefined,У самого у меня сейчас возникли вопросы к организаторам этого мероприятия.,sam,L,high,True,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,10,0,experiment,NULL,Scale,judgement,Choice,7,1734560553461,undefined,У всех у нас недавно произошло трагическое событие.,vse,L,high,True,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,20,0,experiment,NULL,Scale,judgement,Choice,3,1734560559969,undefined,Она мечтала у него обо всем спросить у самого.,sam,E,low,True,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,14,0,experiment,NULL,Scale,judgement,Choice,7,1734560565524,undefined,У нас недавно у всех произошло трагическое событие.,vse,E,high,True,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,32,0,experiment,NULL,Scale,judgement,Choice,7,1734560569737,undefined,У самого него теперь почти нет денег.,sam,L,high,False,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,16,0,experiment,NULL,Scale,judgement,Choice,7,1734560573175,undefined,У меня сейчас у самого возникли вопросы к организаторам этого мероприятия.,sam,E,high,True,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,25,0,experiment,NULL,Scale,judgement,Choice,7,1734560576543,undefined,У тебя и пьяного иногда отлично голова работает.,depic,R,high,False,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,2,0,experiment,NULL,Scale,judgement,Choice,7,1734560577270,undefined,У нас у всех недавно произошло трагическое событие.,vse,R,high,True,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,11,0,experiment,NULL,Scale,judgement,Choice,7,1734560580249,undefined,У каждого у них небось по куче денег.,kazhdy,L,high,True,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,3,0,experiment,NULL,Scale,judgement,Choice,7,1734560583034,undefined,У них у каждого небось по куче денег.,kazhdy,R,high,True,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,41,0,experiment,NULL,Scale,judgement,Choice,1,1734560591829,undefined,Я у него никогда раньше не был больного.,depic,E,low,False,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,9,0,experiment,NULL,Scale,judgement,Choice,7,1734560596500,undefined,Я каждый раз прошу помощи у него у уставшего.,depic,R,low,True,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,15,0,experiment,NULL,Scale,judgement,Choice,7,1734560602785,undefined,У них небось у каждого по куче денег.,kazhdy,E,high,True,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,27,0,experiment,NULL,Scale,judgement,Choice,3,1734560606865,undefined,Не волнуйся%2C он это спрашивал у нас каждого.,kazhdy,R,low,False,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,8,0,experiment,NULL,Scale,judgement,Choice,3,1734560611795,undefined,Она мечтала обо всем спросить у него у самого.,sam,R,low,True,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,30,0,experiment,NULL,Scale,judgement,Choice,7,1734560616956,undefined,У всех нас сегодня очень интересные доклады.,vse,L,high,False,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,24,0,experiment,NULL,Scale,judgement,Choice,7,1734560621803,undefined,У него самого теперь почти нет денег.,sam,R,high,False,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,33,0,experiment,NULL,Scale,judgement,Choice,7,1734560625151,undefined,И у пьяного тебя иногда отлично голова работает.,depic,L,high,False,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,18,0,experiment,NULL,Scale,judgement,Choice,6,1734560629464,undefined,Он одолжил у них денег у всех.,vse,E,low,True,NULL
1734560612,670c71694db54f35fb16d5558553a31b,PennController,19,0,experiment,NULL,Scale,judgement,Choice,6,1734560632901,undefined,Она проверила у нас домашнее задание у каждого.,kazhdy,E,low,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,12,0,experiment,NULL,Scale,judgement,Choice,2,1734563027502,undefined,У самого у меня сейчас возникли вопросы к организаторам этого мероприятия.,sam,L,high,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,10,0,experiment,NULL,Scale,judgement,Choice,4,1734563037511,undefined,У всех у нас недавно произошло трагическое событие.,vse,L,high,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,17,0,experiment,NULL,Scale,judgement,Choice,3,1734563046256,undefined,У него часто и у больного получается лучше%2C чем других.,depic,E,high,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,21,0,experiment,NULL,Scale,judgement,Choice,2,1734563050858,undefined,Я каждый раз прошу у него помощи у уставшего.,depic,E,low,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,35,0,experiment,NULL,Scale,judgement,Choice,1,1734563058157,undefined,У нас сегодня каждого есть чем поделиться.,kazhdy,E,high,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,23,0,experiment,NULL,Scale,judgement,Choice,2,1734563061270,undefined,У нас каждого сегодня есть чем поделиться.,kazhdy,R,high,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,5,0,experiment,NULL,Scale,judgement,Choice,5,1734563066956,undefined,У него и у больного часто получается лучше%2C чем других.,depic,R,high,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,20,0,experiment,NULL,Scale,judgement,Choice,2,1734563107802,undefined,Она мечтала у него обо всем спросить у самого.,sam,E,low,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,14,0,experiment,NULL,Scale,judgement,Choice,2,1734563111865,undefined,У нас недавно у всех произошло трагическое событие.,vse,E,high,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,38,0,experiment,NULL,Scale,judgement,Choice,1,1734563115234,undefined,Мы у них уже бывали в гостях всех.,vse,E,low,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,39,0,experiment,NULL,Scale,judgement,Choice,1,1734563117914,undefined,Не волнуйся%2C он у нас это спрашивал каждого.,kazhdy,E,low,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,6,0,experiment,NULL,Scale,judgement,Choice,3,1734563123943,undefined,Он одолжил денег у них у всех.,vse,R,low,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,16,0,experiment,NULL,Scale,judgement,Choice,5,1734563342667,undefined,У меня сейчас у самого возникли вопросы к организаторам этого мероприятия.,sam,E,high,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,15,0,experiment,NULL,Scale,judgement,Choice,6,1734563347483,undefined,У них небось у каждого по куче денег.,kazhdy,E,high,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,24,0,experiment,NULL,Scale,judgement,Choice,6,1734563350113,undefined,У него самого теперь почти нет денег.,sam,R,high,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,27,0,experiment,NULL,Scale,judgement,Choice,2,1734563353333,undefined,Не волнуйся%2C он это спрашивал у нас каждого.,kazhdy,R,low,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,26,0,experiment,NULL,Scale,judgement,Choice,2,1734563356423,undefined,Мы уже бывали в гостях у них всех.,vse,R,low,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,9,0,experiment,NULL,Scale,judgement,Choice,3,1734563362906,undefined,Я каждый раз прошу помощи у него у уставшего.,depic,R,low,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,32,0,experiment,NULL,Scale,judgement,Choice,4,1734563366297,undefined,У самого него теперь почти нет денег.,sam,L,high,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,36,0,experiment,NULL,Scale,judgement,Choice,4,1734563367447,undefined,У него теперь самого почти нет денег.,sam,E,high,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,33,0,experiment,NULL,Scale,judgement,Choice,5,1734563372652,undefined,И у пьяного тебя иногда отлично голова работает.,depic,L,high,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,30,0,experiment,NULL,Scale,judgement,Choice,6,1734563377924,undefined,У всех нас сегодня очень интересные доклады.,vse,L,high,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,28,0,experiment,NULL,Scale,judgement,Choice,4,1734563381410,undefined,Я узнал все детали у нее самой.,sam,R,low,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,11,0,experiment,NULL,Scale,judgement,Choice,2,1734563384446,undefined,У каждого у них небось по куче денег.,kazhdy,L,high,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,4,0,experiment,NULL,Scale,judgement,Choice,4,1734563944889,undefined,У меня у самого сейчас возникли вопросы к организаторам этого мероприятия.,sam,R,high,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,7,0,experiment,NULL,Scale,judgement,Choice,3,1734563949426,undefined,Она проверила домашнее задание у нас у каждого.,kazhdy,R,low,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,40,0,experiment,NULL,Scale,judgement,Choice,1,1734563953771,undefined,Я узнал у нее все детали самой.,sam,E,low,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,31,0,experiment,NULL,Scale,judgement,Choice,1,1734563959401,undefined,У каждого нас сегодня есть чем поделиться.,kazhdy,L,high,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,3,0,experiment,NULL,Scale,judgement,Choice,5,1734563962698,undefined,У них у каждого небось по куче денег.,kazhdy,R,high,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,37,0,experiment,NULL,Scale,judgement,Choice,2,1734563969664,undefined,У тебя иногда и пьяного отлично голова работает.,depic,E,high,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,13,0,experiment,NULL,Scale,judgement,Choice,3,1734563974882,undefined,И у больного у него часто получается лучше%2C чем других.,depic,L,high,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,8,0,experiment,NULL,Scale,judgement,Choice,4,1734563980758,undefined,Она мечтала обо всем спросить у него у самого.,sam,R,low,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,2,0,experiment,NULL,Scale,judgement,Choice,4,1734563984596,undefined,У нас у всех недавно произошло трагическое событие.,vse,R,high,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,18,0,experiment,NULL,Scale,judgement,Choice,2,1734563990952,undefined,Он одолжил у них денег у всех.,vse,E,low,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,34,0,experiment,NULL,Scale,judgement,Choice,2,1734563994760,undefined,У нас сегодня всех очень интересные доклады.,vse,E,high,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,19,0,experiment,NULL,Scale,judgement,Choice,2,1734563997268,undefined,Она проверила у нас домашнее задание у каждого.,kazhdy,E,low,True,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,29,0,experiment,NULL,Scale,judgement,Choice,2,1734564001895,undefined,Я никогда раньше не был у него больного.,depic,R,low,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,25,0,experiment,NULL,Scale,judgement,Choice,2,1734564006387,undefined,У тебя и пьяного иногда отлично голова работает.,depic,R,high,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,22,0,experiment,NULL,Scale,judgement,Choice,5,1734564009074,undefined,У нас всех сегодня очень интересные доклады.,vse,R,high,False,NULL
1734564011,3a02cca2293ddbe139dfb3b71d45c9e1,PennController,41,0,experiment,NULL,Scale,judgement,Choice,1,1734564012024,undefined,Я у него никогда раньше не был больного.,depic,E,low,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,3,0,experiment,NULL,Scale,judgement,Choice,4,1734565470937,undefined,У них у каждого небось по куче денег.,kazhdy,R,high,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,16,0,experiment,NULL,Scale,judgement,Choice,5,1734565476212,undefined,У меня сейчас у самого возникли вопросы к организаторам этого мероприятия.,sam,E,high,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,18,0,experiment,NULL,Scale,judgement,Choice,3,1734565481663,undefined,Он одолжил у них денег у всех.,vse,E,low,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,10,0,experiment,NULL,Scale,judgement,Choice,5,1734565484944,undefined,У всех у нас недавно произошло трагическое событие.,vse,L,high,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,27,0,experiment,NULL,Scale,judgement,Choice,2,1734565488079,undefined,Не волнуйся%2C он это спрашивал у нас каждого.,kazhdy,R,low,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,29,0,experiment,NULL,Scale,judgement,Choice,4,1734565493488,undefined,Я никогда раньше не был у него больного.,depic,R,low,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,13,0,experiment,NULL,Scale,judgement,Choice,2,1734565498503,undefined,И у больного у него часто получается лучше%2C чем других.,depic,L,high,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,30,0,experiment,NULL,Scale,judgement,Choice,5,1734565502574,undefined,У всех нас сегодня очень интересные доклады.,vse,L,high,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,33,0,experiment,NULL,Scale,judgement,Choice,6,1734565506777,undefined,И у пьяного тебя иногда отлично голова работает.,depic,L,high,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,20,0,experiment,NULL,Scale,judgement,Choice,3,1734565511312,undefined,Она мечтала у него обо всем спросить у самого.,sam,E,low,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,19,0,experiment,NULL,Scale,judgement,Choice,3,1734565514128,undefined,Она проверила у нас домашнее задание у каждого.,kazhdy,E,low,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,25,0,experiment,NULL,Scale,judgement,Choice,6,1734565518382,undefined,У тебя и пьяного иногда отлично голова работает.,depic,R,high,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,24,0,experiment,NULL,Scale,judgement,Choice,7,1734565525280,undefined,У него самого теперь почти нет денег.,sam,R,high,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,11,0,experiment,NULL,Scale,judgement,Choice,2,1734565535581,undefined,У каждого у них небось по куче денег.,kazhdy,L,high,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,8,0,experiment,NULL,Scale,judgement,Choice,3,1734565547724,undefined,Она мечтала обо всем спросить у него у самого.,sam,R,low,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,9,0,experiment,NULL,Scale,judgement,Choice,3,1734565550559,undefined,Я каждый раз прошу помощи у него у уставшего.,depic,R,low,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,41,0,experiment,NULL,Scale,judgement,Choice,1,1734565554885,undefined,Я у него никогда раньше не был больного.,depic,E,low,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,5,0,experiment,NULL,Scale,judgement,Choice,3,1734565559980,undefined,У него и у больного часто получается лучше%2C чем других.,depic,R,high,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,40,0,experiment,NULL,Scale,judgement,Choice,1,1734565565112,undefined,Я узнал у нее все детали самой.,sam,E,low,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,2,0,experiment,NULL,Scale,judgement,Choice,5,1734565568210,undefined,У нас у всех недавно произошло трагическое событие.,vse,R,high,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,23,0,experiment,NULL,Scale,judgement,Choice,3,1734565571293,undefined,У нас каждого сегодня есть чем поделиться.,kazhdy,R,high,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,7,0,experiment,NULL,Scale,judgement,Choice,4,1734565595266,undefined,Она проверила домашнее задание у нас у каждого.,kazhdy,R,low,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,35,0,experiment,NULL,Scale,judgement,Choice,3,1734565598074,undefined,У нас сегодня каждого есть чем поделиться.,kazhdy,E,high,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,4,0,experiment,NULL,Scale,judgement,Choice,5,1734565600566,undefined,У меня у самого сейчас возникли вопросы к организаторам этого мероприятия.,sam,R,high,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,28,0,experiment,NULL,Scale,judgement,Choice,5,1734565607858,undefined,Я узнал все детали у нее самой.,sam,R,low,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,36,0,experiment,NULL,Scale,judgement,Choice,2,1734565612226,undefined,У него теперь самого почти нет денег.,sam,E,high,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,21,0,experiment,NULL,Scale,judgement,Choice,1,1734565616658,undefined,Я каждый раз прошу у него помощи у уставшего.,depic,E,low,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,6,0,experiment,NULL,Scale,judgement,Choice,4,1734565621929,undefined,Он одолжил денег у них у всех.,vse,R,low,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,37,0,experiment,NULL,Scale,judgement,Choice,3,1734565627018,undefined,У тебя иногда и пьяного отлично голова работает.,depic,E,high,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,34,0,experiment,NULL,Scale,judgement,Choice,2,1734565629803,undefined,У нас сегодня всех очень интересные доклады.,vse,E,high,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,26,0,experiment,NULL,Scale,judgement,Choice,4,1734565637266,undefined,Мы уже бывали в гостях у них всех.,vse,R,low,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,39,0,experiment,NULL,Scale,judgement,Choice,1,1734565640025,undefined,Не волнуйся%2C он у нас это спрашивал каждого.,kazhdy,E,low,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,15,0,experiment,NULL,Scale,judgement,Choice,4,1734565645744,undefined,У них небось у каждого по куче денег.,kazhdy,E,high,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,38,0,experiment,NULL,Scale,judgement,Choice,1,1734565648880,undefined,Мы у них уже бывали в гостях всех.,vse,E,low,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,32,0,experiment,NULL,Scale,judgement,Choice,2,1734565655049,undefined,У самого него теперь почти нет денег.,sam,L,high,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,17,0,experiment,NULL,Scale,judgement,Choice,2,1734565659216,undefined,У него часто и у больного получается лучше%2C чем других.,depic,E,high,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,12,0,experiment,NULL,Scale,judgement,Choice,4,1734565665655,undefined,У самого у меня сейчас возникли вопросы к организаторам этого мероприятия.,sam,L,high,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,14,0,experiment,NULL,Scale,judgement,Choice,2,1734565668551,undefined,У нас недавно у всех произошло трагическое событие.,vse,E,high,True,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,22,0,experiment,NULL,Scale,judgement,Choice,7,1734565676191,undefined,У нас всех сегодня очень интересные доклады.,vse,R,high,False,NULL
1734565700,dbeccb8da8bb939b3fd42fac7d58abbb,PennController,31,0,experiment,NULL,Scale,judgement,Choice,2,1734565679951,undefined,У каждого нас сегодня есть чем поделиться.,kazhdy,L,high,False,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,31,0,experiment,NULL,Scale,judgement,Choice,2,1734592152711,undefined,У каждого нас сегодня есть чем поделиться.,kazhdy,L,high,False,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,12,0,experiment,NULL,Scale,judgement,Choice,3,1734592161299,undefined,У самого у меня сейчас возникли вопросы к организаторам этого мероприятия.,sam,L,high,True,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,14,0,experiment,NULL,Scale,judgement,Choice,5,1734592174887,undefined,У нас недавно у всех произошло трагическое событие.,vse,E,high,True,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,38,0,experiment,NULL,Scale,judgement,Choice,2,1734592182887,undefined,Мы у них уже бывали в гостях всех.,vse,E,low,False,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,40,0,experiment,NULL,Scale,judgement,Choice,2,1734592189782,undefined,Я узнал у нее все детали самой.,sam,E,low,False,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,27,0,experiment,NULL,Scale,judgement,Choice,3,1734592199375,undefined,Не волнуйся%2C он это спрашивал у нас каждого.,kazhdy,R,low,False,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,13,0,experiment,NULL,Scale,judgement,Choice,3,1734592210543,undefined,И у больного у него часто получается лучше%2C чем других.,depic,L,high,True,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,32,0,experiment,NULL,Scale,judgement,Choice,4,1734592215010,undefined,У самого него теперь почти нет денег.,sam,L,high,False,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,4,0,experiment,NULL,Scale,judgement,Choice,6,1734592219713,undefined,У меня у самого сейчас возникли вопросы к организаторам этого мероприятия.,sam,R,high,True,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,20,0,experiment,NULL,Scale,judgement,Choice,2,1734592224363,undefined,Она мечтала у него обо всем спросить у самого.,sam,E,low,True,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,18,0,experiment,NULL,Scale,judgement,Choice,2,1734592231361,undefined,Он одолжил у них денег у всех.,vse,E,low,True,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,37,0,experiment,NULL,Scale,judgement,Choice,7,1734592236742,undefined,У тебя иногда и пьяного отлично голова работает.,depic,E,high,False,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,9,0,experiment,NULL,Scale,judgement,Choice,5,1734592245422,undefined,Я каждый раз прошу помощи у него у уставшего.,depic,R,low,True,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,2,0,experiment,NULL,Scale,judgement,Choice,6,1734592251804,undefined,У нас у всех недавно произошло трагическое событие.,vse,R,high,True,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,5,0,experiment,NULL,Scale,judgement,Choice,6,1734592259410,undefined,У него и у больного часто получается лучше%2C чем других.,depic,R,high,True,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,10,0,experiment,NULL,Scale,judgement,Choice,6,1734592270369,undefined,У всех у нас недавно произошло трагическое событие.,vse,L,high,True,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,36,0,experiment,NULL,Scale,judgement,Choice,2,1734592276448,undefined,У него теперь самого почти нет денег.,sam,E,high,False,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,35,0,experiment,NULL,Scale,judgement,Choice,2,1734592281310,undefined,У нас сегодня каждого есть чем поделиться.,kazhdy,E,high,False,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,11,0,experiment,NULL,Scale,judgement,Choice,2,1734592284642,undefined,У каждого у них небось по куче денег.,kazhdy,L,high,True,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,34,0,experiment,NULL,Scale,judgement,Choice,5,1734592291505,undefined,У нас сегодня всех очень интересные доклады.,vse,E,high,False,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,39,0,experiment,NULL,Scale,judgement,Choice,2,1734592297804,undefined,Не волнуйся%2C он у нас это спрашивал каждого.,kazhdy,E,low,False,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,6,0,experiment,NULL,Scale,judgement,Choice,5,1734592301178,undefined,Он одолжил денег у них у всех.,vse,R,low,True,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,33,0,experiment,NULL,Scale,judgement,Choice,6,1734592308674,undefined,И у пьяного тебя иногда отлично голова работает.,depic,L,high,False,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,24,0,experiment,NULL,Scale,judgement,Choice,7,1734592320388,undefined,У него самого теперь почти нет денег.,sam,R,high,False,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,15,0,experiment,NULL,Scale,judgement,Choice,6,1734592326595,undefined,У них небось у каждого по куче денег.,kazhdy,E,high,True,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,28,0,experiment,NULL,Scale,judgement,Choice,5,1734592331170,undefined,Я узнал все детали у нее самой.,sam,R,low,False,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,19,0,experiment,NULL,Scale,judgement,Choice,3,1734592338903,undefined,Она проверила у нас домашнее задание у каждого.,kazhdy,E,low,True,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,29,0,experiment,NULL,Scale,judgement,Choice,3,1734592344019,undefined,Я никогда раньше не был у него больного.,depic,R,low,False,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,8,0,experiment,NULL,Scale,judgement,Choice,5,1734592352260,undefined,Она мечтала обо всем спросить у него у самого.,sam,R,low,True,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,21,0,experiment,NULL,Scale,judgement,Choice,4,1734592357279,undefined,Я каждый раз прошу у него помощи у уставшего.,depic,E,low,True,NULL
1734592431,4fa2f3a13fe8b5fdb0a08b99e4f0d4b6,PennController,17,0,experiment,NULL,Scale,judgement,Choice,2,1734592362752,undefined,У него часто и у больного получается лучше%2C чем других.,depic,E,high,True,NULL
